_id,imdb_url,aggregate_rating_score,popularity_score,release_date_us,country_of_origin,also_known_as,estimated_budget,opening_weekend_domestic_date,opening_weekend_domestic_gross,worldwide_gross,image_url_big
1000273,https://www.imdb.com/title/tt0096952/,4.6,,"September 22, 1989",United States,Ejderha,,"Sep 24, 1989",89132,1770082,https://m.media-amazon.com/images/M/MV5BZDE0M2IzZDItOTI4NS00NWE2LTk0NjktMDdkYWU0Yjc5NTQwXkEyXkFqcGdeQXVyMzc5ODAyNTA@._V1_FMjpg_UX400_.jpg
1000274,https://www.imdb.com/title/tt0098530/,5.3,,"September 27, 1989 (France)",France,Trau keinem Schurken,,,,,https://m.media-amazon.com/images/M/MV5BY2U3MmZkNWItNGFlNy00YmVhLThjZWMtNGI0OTg2MmEwMDAzXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_FMjpg_UX400_.jpg
1000275,https://www.imdb.com/title/tt0205991/,6.6,,"November 10, 1989",United States,,,,,,https://m.media-amazon.com/images/M/MV5BYTZiMmY4YWItODk4MS00Y2JjLTk3ZDgtM2IyNWQ4M2QwZDVkXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_FMjpg_UX400_.jpg
1000276,https://www.imdb.com/title/tt0099242/,6.3,,"April 20, 1990",United States,Чаттахучі,,"Apr 22, 1990",17471,259486,https://m.media-amazon.com/images/M/MV5BMGQ4MzkwZWUtZjYxMS00YjRhLTg0MjUtMDdhMmJkYWU0YzdhXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX400_.jpg
1000277,https://www.imdb.com/title/tt0098273/,6.8,"4,347","September 15, 1989",United States,The Season with the Love,19000000,"Sep 17, 1989",10017840,110879513,https://m.media-amazon.com/images/M/MV5BYjk5MTY0NTYtZTgzMi00NjVlLTk5ZWUtZWNmODUyYTkyNTQ0XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_FMjpg_UX400_.jpg
1000278,https://www.imdb.com/title/tt0100023/,5.8,,"August 24, 1990",United States,命は安く、トイレットペーパーは高い,,,,,https://m.media-amazon.com/images/M/MV5BMDA5NTBmYjEtOGMxNi00ZjJjLWJkMDYtZWM2Y2I3M2QxYmM3XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_FMjpg_UX400_.jpg
1000279,https://www.imdb.com/title/tt0098325/,7.3,,January 1990,United States,サイドウォーク・ストーリー,,,,,https://m.media-amazon.com/images/M/MV5BMTUyMTYyOTM3Ml5BMl5BanBnXkFtZTgwMTE0NjY3MDE@._V1_FMjpg_UX400_.jpg
1000280,https://www.imdb.com/title/tt0099825/,2.0,,"September 15, 1989",United States,Кризис личности,,,,,https://m.media-amazon.com/images/M/MV5BZmQxYzJmNGItNWQyMS00NWU2LWFjNTgtNDQxOWU2MTAxYWI1XkEyXkFqcGdeQXVyODkxMTU1Njc@._V1_FMjpg_UX400_.jpg
1000281,https://www.imdb.com/title/tt0168240/,4.2,,"September 15, 1989",Canada,,,,,,https://m.media-amazon.com/images/M/MV5BM2ZhZTE5YTAtNWNlOC00ODQ2LTllOGMtNWZiMDBhZmNmZDEyXkEyXkFqcGdeQXVyOTk2MDY0Mg@@._V1_FMjpg_UX400_.jpg
1000282,https://www.imdb.com/title/tt0098383/,6.1,,"November 10, 1989",United States,Boy's Life,7000000,"Nov 12, 1989",2020777,4348025,https://m.media-amazon.com/images/M/MV5BYmZlMzY5YWItNjdlOC00M2IyLWE3YjUtMTc2NGJmNzQzMzIzXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_FMjpg_UX400_.jpg
1000283,https://www.imdb.com/title/tt0098073/,5.7,,"September 22, 1989",United States,Penn och Teller möter döden,,,,,https://m.media-amazon.com/images/M/MV5BODAzYjQ4ZTQtN2M4MC00ODEwLWE3NjYtNzNlZTA4YTE4ZTcyXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_FMjpg_UX400_.jpg
1000284,https://www.imdb.com/title/tt0100158/,8.1,,"July 6, 1990",United States,Reise in ein besseres Leben,,,,,https://m.media-amazon.com/images/M/MV5BOTQ3OTU1NTMxN15BMl5BanBnXkFtZTcwNzU1NzkxNA@@._V1_FMjpg_UX400_.jpg
1000285,https://www.imdb.com/title/tt0094764/,6.3,,"February 23, 1990",Australia,Salute of the Jugger,A10000000,"Feb 25, 1990",471775,882290,https://m.media-amazon.com/images/M/MV5BMmRmMDk2MDUtNGYzNC00OWE5LWIxMjUtNDI2MmJmNDljZTMyXkEyXkFqcGdeQXVyNzg3NjQyOQ@@._V1_FMjpg_UX400_.jpg
1000286,https://www.imdb.com/title/tt0064820/,6.9,,"May 16, 1990 (France)",United States,Das Komplott gegen Harry,,,,,https://m.media-amazon.com/images/M/MV5BNzg4MTM3ODc2N15BMl5BanBnXkFtZTcwNzk2MTgyMQ@@._V1_FMjpg_UX400_.jpg
1000287,https://www.imdb.com/title/tt0097964/,5.7,,"December 21, 1990 (Netherlands)",United States,Neujahr in New York,,,,36106,https://m.media-amazon.com/images/M/MV5BMjE1Mzc2MDg1NF5BMl5BanBnXkFtZTcwMzk4MDkzMQ@@._V1_FMjpg_UX400_.jpg
1000288,https://www.imdb.com/title/tt0097626/,6.1,,"September 29, 1989",United States,Johnny Handsome - Der schöne Johnny,20000000,"Oct 1, 1989",2437642,7237794,https://m.media-amazon.com/images/M/MV5BNDU5NTE5NzktMGZjNy00MDhkLTljZjktN2I3MzUzMDc1MTQ1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1000289,https://www.imdb.com/title/tt0101561/,7.0,,"May 16, 1991 (Germany)",United States,Улица хамелеонов,,,,,https://m.media-amazon.com/images/M/MV5BOGQ2M2FkNzQtMmU4Ny00NzAzLTk4NGQtZmJhMzg1MDhhMjliXkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_FMjpg_UX400_.jpg
1000290,https://www.imdb.com/title/tt0102489/,3.7,,"September 12, 1989 (South Africa)",United Kingdom,Metamorphosis 2 - Die Stunde des Monsters,,,,,https://m.media-amazon.com/images/M/MV5BZWM1YjAzZmQtYzZjNy00ODUxLWJmZTAtNGZhYzhkMmJiMTJlXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_FMjpg_UX400_.jpg
1000291,https://www.imdb.com/title/tt0099135/,5.6,,"June 29, 1990",United States,,,,,,https://m.media-amazon.com/images/M/MV5BMzRmODNkNGItZDE1MC00NmYxLTg2NmUtNmYwYzVjOTUzODg0XkEyXkFqcGdeQXVyNzI4MDMyMTU@._V1_FMjpg_UX400_.jpg
1000292,https://www.imdb.com/title/tt0097243/,7.0,,"September 20, 1989",United States,Weiße Zeit der Dürre,9000000,"Sep 24, 1989",202507,3766879,https://m.media-amazon.com/images/M/MV5BMWMzMzNmYjAtMTBhMS00MjllLTliMTgtMTRiZTM3ZjQ3N2E0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX400_.jpg
1000293,https://www.imdb.com/title/tt0101296/,4.9,,"June 4, 1992",United States,Alien Terror,,,,,https://m.media-amazon.com/images/M/MV5BNDQwMTdmMTUtNjFhYi00Mzc2LThmMDktMjI1MzRhMDUzNGUwXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_FMjpg_UX400_.jpg
1000294,https://www.imdb.com/title/tt0097240/,7.3,,"October 20, 1989",United States,藥店牛仔：追陽光的少年,2500000,"Oct 9, 1989",25805,4729626,https://m.media-amazon.com/images/M/MV5BMDljYTNjNWItZjFjNy00OGZhLWFjNjMtZjgyZjYxZGE0NTliXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX400_.jpg
1000295,https://www.imdb.com/title/tt0098022/,5.8,,"October 6, 1989",United States,Gringo viejo,34000000,"Oct 9, 1989",1151749,3574256,https://m.media-amazon.com/images/M/MV5BNzdhOWQ4MGMtNzczOC00N2E1LWI1YjUtMDkzYjEyZjM3ODVhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_FMjpg_UX400_.jpg
1000296,https://www.imdb.com/title/tt0098234/,5.3,,"September 8, 1989",United States,Una vita in fuga,,,,,https://m.media-amazon.com/images/M/MV5BNDkxNTllMjAtZDk5OS00MDZmLWFjYjItMGQ1ZWQ3ZjY3ZGZjXkEyXkFqcGdeQXVyODI1OTk4MTQ@._V1_FMjpg_UX400_.jpg
1000297,https://www.imdb.com/title/tt0239070/,5.4,,"September 8, 1989 (Italy)",United States,M comme mensonge,,,,,https://m.media-amazon.com/images/M/MV5BNDg4NmJkYWEtYzAxYi00ZTNhLThhYTktYTQzMDg5YjYwMjRjXkEyXkFqcGdeQXVyMTg2NjYzOA@@._V1_FMjpg_UX400_.jpg
1000298,https://www.imdb.com/title/tt0097570/,5.9,,"September 29, 1989",United States,Країна,18000000,"Sep 17, 1989",36505,3531971,https://m.media-amazon.com/images/M/MV5BYWNlNmEyY2MtYmVmZC00NzRhLTlkNjYtNmUwODdjNWM4NGNmXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_FMjpg_UX400_.jpg
1000299,https://www.imdb.com/title/tt0098662/,4.6,,"June 22, 1990 (Japan)",United States,The Haunted,420000,,,,https://m.media-amazon.com/images/M/MV5BNDY3YzZjZDgtNGI1Ni00NzNmLTk5NGItOGVmNDYxNjhjYzdiXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_FMjpg_UX400_.jpg
1000300,https://www.imdb.com/title/tt0236226/,6.6,,"September 3, 1989 (Canada)",Canada,,,,,,
1000301,https://www.imdb.com/title/tt0097003/,4.8,,"September 1, 1989",United States,Cage Fighter,,,,618178,https://m.media-amazon.com/images/M/MV5BMTc2NjQ0OTUyN15BMl5BanBnXkFtZTcwMDk4NTIyMQ@@._V1_FMjpg_UX400_.jpg
1000302,https://www.imdb.com/title/tt0100250/,3.0,,"December 25, 1990 (South Korea)",United States,Gece Kulübü,,,,,https://m.media-amazon.com/images/M/MV5BMTQ5NzQ4MzIwMF5BMl5BanBnXkFtZTgwOTk0NDkwMzE@._V1_FMjpg_UX400_.jpg
1000303,https://www.imdb.com/title/tt0094968/,5.2,,May 1992,United States,Rock House,,,,,https://m.media-amazon.com/images/M/MV5BYmZkNjlhNjMtY2Y1OC00MjAxLWEyODctYzkyODI2ZTdkYThiXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_FMjpg_UX400_.jpg
1000304,https://www.imdb.com/title/tt0200280/,3.9,,"September 1, 1989",United States,Revenge of the Sun Demon,,,,,https://m.media-amazon.com/images/M/MV5BMTgxNTIxNDA1NF5BMl5BanBnXkFtZTgwMTc0NDgwMzE@._V1_FMjpg_UX400_.jpg
1000305,https://www.imdb.com/title/tt0249506/,5.1,,"September 1, 1989 (South Korea)",United States,Picknick in Ghost City,,,,,https://m.media-amazon.com/images/M/MV5BMTgxNzMyODQzM15BMl5BanBnXkFtZTcwNzE5MTEyMQ@@._V1_FMjpg_UX400_.jpg
1000306,https://www.imdb.com/title/tt0098233/,5.9,,"September 1, 1989",United States,Sogni bruciati,,,,,https://m.media-amazon.com/images/M/MV5BNTlhNDY2ZDUtYWEzNi00NmYxLThmMGYtYTY2MDIzOTEyZTA0XkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_FMjpg_UX400_.jpg
1000307,https://www.imdb.com/title/tt0099552/,3.9,,"September 1, 1989",United States,Kickboxer Cop,,,,,https://m.media-amazon.com/images/M/MV5BNjEwNTUyMjA5OV5BMl5BanBnXkFtZTcwMDczODEyMg@@._V1_FMjpg_UX400_.jpg
1000308,https://www.imdb.com/title/tt0220658/,7.1,,"September 1, 1989",United States,My Degeneration: The Feature Film,,,,,https://m.media-amazon.com/images/M/MV5BZjVhNDQ4ODAtMWIwNC00ODAyLTg5MGMtYTQyNDA3ODYyNWM2XkEyXkFqcGdeQXVyMTQ0MzMwNQ@@._V1_FMjpg_UX400_.jpg
1000309,https://www.imdb.com/title/tt0097380/,4.0,,August 1989,United States,Fortress of Amerikkka: The Mercenaries,,,,,https://m.media-amazon.com/images/M/MV5BYTNiODAyYTItZWMxMC00YzJiLWE3NjctZjBmODZlMmJiZmVhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX400_.jpg
1000310,https://www.imdb.com/title/tt0096976/,6.1,,"October 13, 1989",United States,Die Traumtänzer,6000000,"Oct 15, 1989",679200,1877618,https://m.media-amazon.com/images/M/MV5BOGRlYWQxMGItNDc4YS00OTE2LWFkYzQtMjE2NzE0OTgyNmVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX400_.jpg
1000311,https://www.imdb.com/title/tt0100930/,4.0,,August 1989,United States,Who Shot Patakango?,,"May 3, 1992",2343,2343,https://m.media-amazon.com/images/M/MV5BMTQ1OTQ2ODI2N15BMl5BanBnXkFtZTcwMDMyMDE2MQ@@._V1_FMjpg_UX400_.jpg
1000312,https://www.imdb.com/title/tt0098184/,5.9,,"August 30, 1989",United States,"Fuera de sí, sin descanso",4000000,"Sep 4, 1989",2838177,6985999,https://m.media-amazon.com/images/M/MV5BNjY3ODllNzktOWI3OS00OWJkLWJkYzQtNWY3M2MwYTJmMWQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX400_.jpg
1000313,https://www.imdb.com/title/tt0096971/,4.5,,"August 27, 1989",United States,Prisjägaren,,,,,https://m.media-amazon.com/images/M/MV5BZGY4YmVhMTMtNTE2NS00MTdmLTg4MzgtODg1MzU5NTM1N2I4XkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_FMjpg_UX400_.jpg
1000314,https://www.imdb.com/title/tt0097758/,6.0,,"August 25, 1989",United States,Монстрики,4500000,"Aug 27, 1989",253834,793775,https://m.media-amazon.com/images/M/MV5BM2VjOThmNjktNGE1ZS00NWY3LThlMzItOWEyZjMwOGI4ZDNmXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_FMjpg_UX400_.jpg
1000315,https://www.imdb.com/title/tt0098051/,6.4,,"August 25, 1989",United States,Die Killer-Brigade,18000000,"Aug 27, 1989",1851673,10647219,https://m.media-amazon.com/images/M/MV5BOTQwY2ZmMmEtMmY0Ni00NmEzLThjMjktNDg0MTVmYzZiNWMzL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_FMjpg_UX400_.jpg
1000316,https://www.imdb.com/title/tt0098660/,3.6,,"August 25, 1989",United States,Belushi - Wired,,"Aug 27, 1989",681054,1089000,https://m.media-amazon.com/images/M/MV5BZDBiYWZhZjItYjk0My00MmNlLTllYzYtMjE5MjllNDJiMzYxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1000317,https://www.imdb.com/title/tt0098219/,7.2,,"August 25, 1989",United States,Ромеро,,"Aug 27, 1989",10189,1316495,https://m.media-amazon.com/images/M/MV5BMGFiZmNlMDMtN2EyOC00NGQ1LWIwYzMtN2ZkODQ3OWVjZDIyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_FMjpg_UX400_.jpg
1000318,https://www.imdb.com/title/tt0097490/,5.2,,"August 25, 1989",United States,Brennender Hass,8000000,"Aug 27, 1989",367091,1097333,https://m.media-amazon.com/images/M/MV5BZjVkNWM1Y2UtOTQ4Ni00OWE4LTkyYjYtNDZmMWNlMTVhMjRmXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1000319,https://www.imdb.com/title/tt0098158/,5.7,,"November 3, 1989",United States,American Built,,,,100326,https://m.media-amazon.com/images/M/MV5BNGYzZGJkMDUtNjI4OC00NjExLWJiYTMtNmNjZGNkZWYyMjJkXkEyXkFqcGdeQXVyMzg2MzE2OTE@._V1_FMjpg_UX400_.jpg
1000320,https://www.imdb.com/title/tt0098153/,6.7,,October 1989,United Kingdom,Cappuccino,,,,1236844,https://m.media-amazon.com/images/M/MV5BMTQ2Njc0ODczMV5BMl5BanBnXkFtZTcwMDUxMTM4NA@@._V1_FMjpg_UX400_.jpg
1000321,https://www.imdb.com/title/tt0199870/,3.9,,"August 25, 1989",United States,,,,,,https://m.media-amazon.com/images/M/MV5BY2U0MmJlOWUtNGY1OS00OTlmLWEzMGEtMTRhOTU0ZjRiZTUwXkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_FMjpg_UX400_.jpg
1000322,https://www.imdb.com/title/tt0098319/,7.2,,"August 30, 1989",United Kingdom,"Shirley Valentine - Auf Wiedersehen, mein lieber Mann",,"Sep 4, 1989",245422,6056912,https://m.media-amazon.com/images/M/MV5BMjY5MGJiNzctZjQwZS00MTkwLWEzNTItZGM4NzFhZDBiYzNhXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_FMjpg_UX400_.jpg
1000323,https://www.imdb.com/title/tt0097883/,5.7,,"August 25, 1989",Canada,Millennium - Die 4. Dimension,,"Aug 27, 1989",1614692,5777099,"https://m.media-amazon.com/images/M/MV5BNzQ0MWFjYTAtMDYyYS00ZDkxLTljNDQtZjhmZWRkOWM5YmY3XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX67_CR0,0,67,98_AL_.jpg@._V1_FMjpg_UX400_.jpg"
1000324,https://www.imdb.com/title/tt0096802/,5.1,,"August 24, 1989",United States,American Eagle - Merchants of War II,,,,,https://m.media-amazon.com/images/M/MV5BNTZmYzliZjUtZTc5MC00NTNjLTgxZmYtNTIyMDZkN2RhNTE0XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_FMjpg_UX400_.jpg
1000325,https://www.imdb.com/title/tt0098597/,6.4,,"August 19, 1989",United States,Los últimos días,,,,,https://m.media-amazon.com/images/M/MV5BMWQ1NDg2ZjItNjQ5OC00M2YzLWEzY2ItNzk4MGQwNTA3MTljXkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_FMjpg_UX400_.jpg
1000326,https://www.imdb.com/title/tt0097027/,7.1,"4,561","August 18, 1989",United States,Die Verdammten des Krieges,22500000,"Aug 20, 1989",5201261,18671317,https://m.media-amazon.com/images/M/MV5BNTJjNTUxMjYtYjNlNC00NDViLWIwZjktMGNkOTQ5MDNjNTFiXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_FMjpg_UX400_.jpg
1000327,https://www.imdb.com/title/tt0097731/,6.8,,"August 18, 1989",United States,Alles auf Sieg,18000000,"Aug 20, 1989",1925049,4973285,https://m.media-amazon.com/images/M/MV5BOTQ0ODdiMTItYzkyMS00MzQ4LTljNTktNzVjMDg2M2E1NWQyXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_FMjpg_UX400_.jpg
1000328,https://www.imdb.com/title/tt0097262/,6.2,,"August 18, 1989",Canada,Eddie lebt,,"Aug 20, 1989",536508,536508,https://m.media-amazon.com/images/M/MV5BOTc0NzlhNWMtYjU1ZC00YmE0LTk4NDctNmQzM2JkNDAzZmJhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_FMjpg_UX400_.jpg
1000329,https://www.imdb.com/title/tt0096951/,3.9,,"August 18, 1989",United Kingdom,Blood Red - Stirb für dein Land,,,,15510,https://m.media-amazon.com/images/M/MV5BZjAzNGZkYWItYmVmYS00NDBjLWIzMDUtMGY1NjAwNWJmM2VlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX400_.jpg
1000330,https://www.imdb.com/title/tt0097053/,5.9,,"August 18, 1989",United States,Cheetah & The Hare,5000000,"Aug 20, 1989",2636118,8153677,https://m.media-amazon.com/images/M/MV5BYmNkN2VlZDItN2FjMi00NDAxLTkxNzEtYmIzZTc3Njc1ZWVmXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1000331,https://www.imdb.com/title/tt0097934/,4.6,,"August 18, 1989",United States,Loca academia espacial,,"Aug 20, 1989",342,,https://m.media-amazon.com/images/M/MV5BZmUwYjM1MTMtYjg5OS00Yzg0LWJiZmEtOTM1NDQ1MDUwYzhhXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_FMjpg_UX400_.jpg
1000332,https://www.imdb.com/title/tt0096945/,6.3,,"March 16, 1990",United States,Saga; Tales from the Warrior Age,10000000,"Mar 18, 1990",868380,2692037,https://m.media-amazon.com/images/M/MV5BZTU0M2E0MzktN2VhMi00ZjRmLTk2NTUtMzIyMjcyZDkxZDBjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX400_.jpg
1000333,https://www.imdb.com/title/tt0097521/,5.3,,"December 1, 1989",United States,Homer ve Eddie,,,,,https://m.media-amazon.com/images/M/MV5BNDZkMzUyNGMtYTA3Yi00Y2E1LWI4ZmUtNGJmZmVjNTAwZjUyXkEyXkFqcGdeQXVyNzgwNDExNTg@._V1_FMjpg_UX400_.jpg
1000334,https://www.imdb.com/title/tt0100265/,3.6,,"June 18, 1991 (Portugal)",United States,Academia de Ninjas,,,,,https://m.media-amazon.com/images/M/MV5BYWM5YTZhOTgtM2M3Mi00YmUwLWE2ZTgtY2VlYTJkN2QwMmVkXkEyXkFqcGdeQXVyMjAxMjEzNzU@._V1_FMjpg_UX400_.jpg
1000335,https://www.imdb.com/title/tt0098554/,7.1,176,"August 16, 1989",United States,Stric Buck,15000000,"Aug 20, 1989",8794501,79258538,https://m.media-amazon.com/images/M/MV5BMjIwOWVkNzMtZTIyZC00ZWM0LTg5MWYtMWYwYjVhZTM3MDMzXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_FMjpg_UX400_.jpg
1000336,https://www.imdb.com/title/tt0098230/,4.8,,"August 16, 1989",United States,The Guatemalan Papers,10000000,"Aug 20, 1989",1121542,3169719,https://m.media-amazon.com/images/M/MV5BZjY4MGU4NTYtOGMzOS00MzIwLTgwOGMtYWM4ZjMwYTUxN2U1XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1000337,https://www.imdb.com/title/tt15568734/,,,"August 15, 1989",United States,,60000,,,,
1000338,https://www.imdb.com/title/tt0097981/,5.0,,"August 11, 1989",United States,A Nightmare on Elm St.: Dream Child,6000000,"Aug 13, 1989",8115176,22168359,https://m.media-amazon.com/images/M/MV5BZmMzNzc1ZTItMDJiOS00Y2UxLWEzZmEtMzBiNGNkYzNiNDBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX400_.jpg
1000339,https://www.imdb.com/title/tt0097698/,4.7,,"August 10, 1989",United States,Викрадення в Лос-Анджелесі,3000000,,,,https://m.media-amazon.com/images/M/MV5BYzU1OWJhZGItNDY1Mi00YmY4LTg3MzAtNDBhOWE0ZGY3NzQ5XkEyXkFqcGdeQXVyNzMzMjU5NDY@._V1_FMjpg_UX400_.jpg
1000340,https://www.imdb.com/title/tt0097341/,4.4,,"August 9, 1989 (France)",Switzerland,Die Favoritin,,,,,https://m.media-amazon.com/images/M/MV5BMTY1ODYxMTk4MV5BMl5BanBnXkFtZTcwODI3NTc0MQ@@._V1_FMjpg_UX400_.jpg
1000341,https://www.imdb.com/title/tt26932510/,,,"August 9, 1989",United States,,1500,,,,https://m.media-amazon.com/images/M/MV5BMWUxYjkwNzctMTA2ZS00NTVlLTljNjctZmEyNGZmZDQ2NGU3XkEyXkFqcGdeQXVyNjI3ODUzNzI@._V1_FMjpg_UX400_.jpg
1000342,https://www.imdb.com/title/tt0096754/,7.5,954,"August 9, 1989",United States,Abyss - Abgrund des Todes,70000000,"Aug 13, 1989",9319797,90000098,https://m.media-amazon.com/images/M/MV5BYmU4NmUxZjEtYjY0OC00ZDAwLTg0MGQtMDRkNDk5NWQ0OTQ5XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX400_.jpg
1000343,https://www.imdb.com/title/tt0094755/,3.3,,January 1993,United States,Spyder - Ein Mann nimmt Rache,,,,,https://m.media-amazon.com/images/M/MV5BMjA2NjIxMDg5OV5BMl5BanBnXkFtZTcwNDIwMTIyMQ@@._V1_FMjpg_UX400_.jpg
1000344,https://www.imdb.com/title/tt0461957/,5.1,,"August 5, 1989",United States,,500000,,,,https://m.media-amazon.com/images/M/MV5BZGRjNDYzY2EtODRkYi00NjE3LWE0NjMtZmE5MDhmZTgyMzJlXkEyXkFqcGdeQXVyMDYxMTUwNg@@._V1_FMjpg_UX400_.jpg
1000345,https://www.imdb.com/title/tt0097770/,6.4,,"August 4, 1989",United States,Lock-Up,24000000,"Aug 6, 1989",6025520,22099847,https://m.media-amazon.com/images/M/MV5BNzk1YjQ3ZjAtN2ZjYy00YjI4LTkwYmUtMGQxYzUzZTk3OTAzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX400_.jpg
1000346,https://www.imdb.com/title/tt0096119/,5.0,,"August 4, 1989",United States,Sleepaway Camp 3: Teenage Wasteland,450000,,,,https://m.media-amazon.com/images/M/MV5BMzA4MWQzMWUtZGExMS00ZmJhLWFmOGQtNDc3YWIzNzMxNjJmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX400_.jpg
1000347,https://www.imdb.com/title/tt0097664/,5.4,,"August 4, 1989 (South Africa)",United States,Krokodile küsst man nicht,,,,,https://m.media-amazon.com/images/M/MV5BYjZjYTM0OTItYjUxMS00ZGE4LTg1NmUtOGVmMjdhYWZlNWIyXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX400_.jpg
1000348,https://www.imdb.com/title/tt0098067/,7.1,"3,256","August 2, 1989",United States,Eine Wahnsinnsfamilie,20000000,"Aug 6, 1989",10506450,126297830,https://m.media-amazon.com/images/M/MV5BMTQ3OTIwNzI2OV5BMl5BanBnXkFtZTgwNjgwNTcxMTE@._V1_FMjpg_UX400_.jpg
1000349,https://www.imdb.com/title/tt0094314/,7.1,,July 1989,India,Länsi on länttä,,,,,https://m.media-amazon.com/images/M/MV5BMTYwNzM2MDc2Ml5BMl5BanBnXkFtZTcwNTkzODkxMQ@@._V1_FMjpg_UX400_.jpg
1000350,https://www.imdb.com/title/tt0235800/,3.7,,July 1989,United States,Screwball Hospital Central,70000,,,,https://m.media-amazon.com/images/M/MV5BMTg3NTc1OTE2N15BMl5BanBnXkFtZTcwMDg2NzAyMQ@@._V1_FMjpg_UX400_.jpg
1000351,https://www.imdb.com/title/tt0097388/,4.5,,"July 28, 1989",Canada,Ashes to Ashes,5000000,"Jul 30, 1989",6251310,14343976,https://m.media-amazon.com/images/M/MV5BMDUyMGIxZDctNDVlMy00ZmVlLWIzZGUtMzQ2NWVhNTgwMjIzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_FMjpg_UX400_.jpg
1000352,https://www.imdb.com/title/tt0097971/,5.0,,"September 15, 1989",United States,Вечірня гра,,,,337812,https://m.media-amazon.com/images/M/MV5BYzdmZTFhYzEtN2RiMy00MWY3LTkyNTctZWQ2Zjc4MTg0ODJjXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_FMjpg_UX400_.jpg
1000353,https://www.imdb.com/title/tt0097029/,5.8,,"July 28, 1989",United States,Heart Power,800000,"Jul 30, 1989",2580,3686,https://m.media-amazon.com/images/M/MV5BMTg0MzM4ODM2OF5BMl5BanBnXkFtZTgwNTE2ODk1MDE@._V1_FMjpg_UX400_.jpg
1000354,https://www.imdb.com/title/tt0096869/,6.3,,"July 28, 1989",Canada,The Babar Movie,,"Jul 30, 1989",297155,1305187,https://m.media-amazon.com/images/M/MV5BNzk0Nzg2ZGEtNzA4YS00MWVlLWFjNDQtYmExN2Q5MGZhNmIyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
