_id,imdb_url,aggregate_rating_score,popularity_score,release_date_us,country_of_origin,also_known_as,estimated_budget,opening_weekend_domestic_date,opening_weekend_domestic_gross,worldwide_gross,image_url_big
1000302,https://www.imdb.com/title/tt0076561/?ref_=adv_li_tt,4.3,,January 1984,United States,Blutzoll,,,,,https://m.media-amazon.com/images/M/MV5BMjAxNjU0NTQxM15BMl5BanBnXkFtZTcwNjAwNDUxMQ@@._V1_FMjpg_UX400_.jpg
1000303,https://www.imdb.com/title/tt3919096/?ref_=adv_li_tt,8.0,,"January 5, 1979",United States,El hijo de Frankenstein,2500,,,,https://m.media-amazon.com/images/M/MV5BYTAxMThiMjQtMTdlNy00Yzc1LWE3MzQtMjY0NWY5YmQ2MmZiL2ltYWdlXkEyXkFqcGdeQXVyNDcyNDQyMw@@._V1_FMjpg_UX400_.jpg
1000304,https://www.imdb.com/title/tt0078358/?ref_=adv_li_tt,5.9,,"January 1, 1979",United States,Con la espalda en la lona (Golpe bajo),,,,,https://m.media-amazon.com/images/M/MV5BMzZhY2JiYzMtNTkxYy00OTgwLWE4MWItMTA2NzE2YTljYTMzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1000305,https://www.imdb.com/title/tt0077716/?ref_=adv_li_tt,6.5,,"December 31, 1978",United States,Eisfieber,,,,,https://m.media-amazon.com/images/M/MV5BYTlhZDY3Y2UtZDQyOS00YWJkLWE5ZGMtMzI5ODc3OWRlOGFkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1000306,https://www.imdb.com/title/tt0223345/?ref_=adv_li_tt,5.2,,1978,United States,Prostituição e Droga,,,,,https://m.media-amazon.com/images/M/MV5BMDE4YjFhNTktOTY3My00MmUyLTgyN2YtNTRiMzllNTc5ZGJmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_FMjpg_UX400_.jpg
1000307,https://www.imdb.com/title/tt0078241/?ref_=adv_li_tt,6.3,,"December 31, 1978 (India)",India,The Deadly Thief,,,,,https://m.media-amazon.com/images/M/MV5BNWQxNTE4YTEtYzhmYy00MzdiLWEyYWItYjRlM2MzNThkMjNkXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX400_.jpg
1000308,https://www.imdb.com/title/tt0077877/?ref_=adv_li_tt,2.4,,1978,United States,Hitler's Wild Women,,,,,https://m.media-amazon.com/images/M/MV5BMjE5NWM1ODAtYzVmNC00MjUwLTk2ZGMtZjE2MjdhOThiYjk4XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX400_.jpg
1000309,https://www.imdb.com/title/tt0078384/?ref_=adv_li_tt,4.9,,December 1978,United States,Zwei ganz verrückte Knastbrüder,,,,,https://m.media-amazon.com/images/M/MV5BMjI3ODA1NTA5NV5BMl5BanBnXkFtZTcwNDQ5MDQ3NA@@._V1_FMjpg_UX400_.jpg
1000310,https://www.imdb.com/title/tt0207597/?ref_=adv_li_tt,6.3,,,United States,Kick!,400000,,,,https://m.media-amazon.com/images/M/MV5BODc1Zjg2ZTktOTY2NC00YjIzLTg4ZmUtNWQ2OTdiMzlmNWU0XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_FMjpg_UX400_.jpg
1000311,https://www.imdb.com/title/tt0068485/?ref_=adv_li_tt,4.8,,December 1978,United States,The Companion,,,,,https://m.media-amazon.com/images/M/MV5BNTgzMTAzYTgtNDBiYi00ZmI5LWFiNDYtZTljOGZmMmE3NWUxXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_FMjpg_UX400_.jpg
1000312,https://www.imdb.com/title/tt0077306/?ref_=adv_li_tt,3.7,,"September 25, 1981 (Mexico)",United States,Katzen töten leise...,,,,,https://m.media-amazon.com/images/M/MV5BN2E4NDk1NjgtNzdkYy00MGEwLWE2MjItYzhjNTNhZDc2NWRiXkEyXkFqcGdeQXVyMDM1Mjc5OQ@@._V1_FMjpg_UX400_.jpg
1000313,https://www.imdb.com/title/tt0083070/?ref_=adv_li_tt,4.6,,1978,United States,Mr. Rainbow,,,,,https://m.media-amazon.com/images/M/MV5BNzI3MDg3OWUtZTZiYS00YzQ1LWE5ZWYtMzU4Njg2ZDZhZjdjXkEyXkFqcGdeQXVyMTg2NjYzOA@@._V1_FMjpg_UX400_.jpg
1000314,https://www.imdb.com/title/tt0302232/?ref_=adv_li_tt,5.0,,1978,United States,"The Swingin' 70's, Vol. One: Acting Out",,,,,https://m.media-amazon.com/images/M/MV5BYWQwMTk5YzgtMjFkMS00NmFjLTgwY2EtODYwNGMwNjRiOWUxXkEyXkFqcGdeQXVyMjg2MDcyMw@@._V1_FMjpg_UX400_.jpg
1000315,https://www.imdb.com/title/tt0077409/?ref_=adv_li_tt,5.1,,,United States,Whack Attack,,,,,https://m.media-amazon.com/images/M/MV5BMmQ5M2VkNWItMDU2YS00N2U1LTljM2EtZWY2NDY4NDgzNjJmXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_FMjpg_UX400_.jpg
1000316,https://www.imdb.com/title/tt0452823/?ref_=adv_li_tt,6.9,,"October 10, 2006",United States,Mobi Dik,1175000,,,,https://m.media-amazon.com/images/M/MV5BMTIzOTE5MjkwOV5BMl5BanBnXkFtZTcwOTgyMDIzMQ@@._V1_FMjpg_UX400_.jpg
1000317,https://www.imdb.com/title/tt0077440/?ref_=adv_li_tt,5.5,,December 1978,United States,Disco Fever,,,,,https://m.media-amazon.com/images/M/MV5BYTE3OTIxZDEtODcyNi00YjVjLWFhNzktMzU2ODlhZjliOTQ5XkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_FMjpg_UX400_.jpg
1000318,https://www.imdb.com/title/tt0188013/?ref_=adv_li_tt,6.1,,1978,United States,Hawaii Heat,,,,,https://m.media-amazon.com/images/M/MV5BMTc5MDI3ODAzMl5BMl5BanBnXkFtZTcwNDUwMDgyMQ@@._V1_FMjpg_UX400_.jpg
1000319,https://www.imdb.com/title/tt0077522/?ref_=adv_li_tt,3.8,,,United States,El brillante,,,,,https://m.media-amazon.com/images/M/MV5BMjI4MzkzMDYwMF5BMl5BanBnXkFtZTgwMzkyNDUzMzE@._V1_FMjpg_UX400_.jpg
1000320,https://www.imdb.com/title/tt0245118/?ref_=adv_li_tt,2.3,,March 1981,United States,,,,,,https://m.media-amazon.com/images/M/MV5BMjAwMDcyNzEwNl5BMl5BanBnXkFtZTcwMDcwMjAyMQ@@._V1_FMjpg_UX400_.jpg
1000321,https://www.imdb.com/title/tt10553486/?ref_=adv_li_tt,,,1978,United States,,10000,,,,
1000322,https://www.imdb.com/title/tt0078274/?ref_=adv_li_tt,4.4,,May 1986,United States,Der Würger,,,,,https://m.media-amazon.com/images/M/MV5BYzUzN2M1N2EtOTAyZi00NjBiLWE1YWUtMmNjZWZjNDdhMDZiXkEyXkFqcGdeQXVyNjExOTg4ODU@._V1_FMjpg_UX400_.jpg
1000323,https://www.imdb.com/title/tt0075780/?ref_=adv_li_tt,4.4,,1978,United States,,298,,,,https://m.media-amazon.com/images/M/MV5BYzljYmYwN2QtNzU2Yi00MGZkLTgyZGEtNTBiZThkYTU5MDgwXkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_FMjpg_UX400_.jpg
1000324,https://www.imdb.com/title/tt0078370/?ref_=adv_li_tt,3.4,,,United States,The Varrow Mission,,,,,https://m.media-amazon.com/images/M/MV5BOTU5YjA5ZDAtZWY2Yi00MTVlLTg5ZjMtZTU4MTI4OTY5MzNmXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_FMjpg_UX400_.jpg
1000325,https://www.imdb.com/title/tt6193494/?ref_=adv_li_tt,6.2,,1978 (Netherlands),United States,,30000,,,,https://m.media-amazon.com/images/M/MV5BZjRhYTc0ZjctM2Y3OS00ZmQ1LTg1N2EtOTQ3MmRkMTdhMDk4XkEyXkFqcGdeQXVyMzIzMDkxMQ@@._V1_FMjpg_UX400_.jpg
1000326,https://www.imdb.com/title/tt0125967/?ref_=adv_li_tt,3.5,,,United States,El único modo de espiar,,,,,https://m.media-amazon.com/images/M/MV5BNzI4NTMzYTQtOTIyOS00NDFhLWFlN2YtN2EwMTQzYmI2ZDM0XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX400_.jpg
1000327,https://www.imdb.com/title/tt1002643/?ref_=adv_li_tt,6.2,,1978,United States,Rome 78,,,,,https://m.media-amazon.com/images/M/MV5BOGRiMTVhYzUtN2Q4MS00YzA1LWFjMzQtMzFmMzAyOGI1NDMyXkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_FMjpg_UX400_.jpg
1000328,https://www.imdb.com/title/tt1651141/?ref_=adv_li_tt,8.0,,1978,United States,Uma Canção na Noite,,,,,https://m.media-amazon.com/images/M/MV5BMTc5MmJkMDktYmZhZi00M2M0LWE3NDctYjYxYmIxNTY3YjdmXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_FMjpg_UX400_.jpg
1000329,https://www.imdb.com/title/tt0297715/?ref_=adv_li_tt,6.8,,,United States,Äventyr i Alaska,,,,,https://m.media-amazon.com/images/M/MV5BN2MxNTEyNmMtYmUyZi00MTA0LWJjYmItOTBhZjY5MmE2MjA5XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1000330,https://www.imdb.com/title/tt0077955/?ref_=adv_li_tt,5.0,,"October 1, 1983 (West Germany)",United States,Zirkuszauber,,,,,https://m.media-amazon.com/images/M/MV5BYzVmZDMyNTQtODdkMC00OTkzLThlNjktZWI5MjZlOTJiNjc5XkEyXkFqcGdeQXVyMTAxMDQ0ODk@._V1_FMjpg_UX400_.jpg
1000331,https://www.imdb.com/title/tt0388756/?ref_=adv_li_tt,5.4,,1978,United States,The Adventures of Beartooth,,,,,https://m.media-amazon.com/images/M/MV5BMTc5OTg3ODAxNl5BMl5BanBnXkFtZTgwNzYxMDA2MDE@._V1_FMjpg_UX400_.jpg
1000332,https://www.imdb.com/title/tt0078196/?ref_=adv_li_tt,6.7,,1978 (Iran),United States,Sakhte Iran,,,,,https://m.media-amazon.com/images/M/MV5BN2E2ZDlkNDQtYWY4YS00MDk5LWFhZDYtMTQ5NjdhYzlkNWMwXkEyXkFqcGdeQXVyNjkxOTM4ODY@._V1_FMjpg_UX400_.jpg
1000333,https://www.imdb.com/title/tt0333565/?ref_=adv_li_tt,7.7,,1978,United States,,,,,,https://m.media-amazon.com/images/M/MV5BMTQ2MTg3MzY5MV5BMl5BanBnXkFtZTcwMjc2OTMyMQ@@._V1_FMjpg_UX400_.jpg
1000334,https://www.imdb.com/title/tt0184183/?ref_=adv_li_tt,3.9,,,United States,,,,,,
1000335,https://www.imdb.com/title/tt0084200/?ref_=adv_li_tt,6.2,,,United States,Jenny ordner alt,,,,,https://m.media-amazon.com/images/M/MV5BMzljMmRmODQtY2QzOC00MjMyLThiNTYtMTNhYWJjZmE5MzUyXkEyXkFqcGdeQXVyOTc5MDI5NjE@._V1_FMjpg_UX400_.jpg
1000336,https://www.imdb.com/title/tt2259864/?ref_=adv_li_tt,4.2,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BMDk1NTBjZjItMmVlZi00ZGFmLTkwMjEtNTYxZTc0MDc1NzA4XkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_FMjpg_UX400_.jpg
1000337,https://www.imdb.com/title/tt0159732/?ref_=adv_li_tt,7.7,,,Canada,The Bixby boys,2200000,,,,https://m.media-amazon.com/images/M/MV5BNjk4M2U1MGQtYzNmYy00Y2M2LWI3MjAtZWViMTBmNmFjNjdhXkEyXkFqcGdeQXVyMTg5MDAzMTA@._V1_FMjpg_UX400_.jpg
1000338,https://www.imdb.com/title/tt0078476/?ref_=adv_li_tt,8.1,,,United States,,,,,,
1000339,https://www.imdb.com/title/tt12865994/?ref_=adv_li_tt,,,1978,United States,,,,,,https://m.media-amazon.com/images/M/MV5BM2UxMDdkN2QtNzczNC00ZTkyLTliNTYtODkwMDVhZGY1OTc4XkEyXkFqcGdeQXVyMDQ5MzkyNw@@._V1_FMjpg_UX400_.jpg
1000340,https://www.imdb.com/title/tt13580538/?ref_=adv_li_tt,8.0,,December 1978,United States,,,,,,https://m.media-amazon.com/images/M/MV5BNjM2MTA3ZjItYzliZS00NTE5LTgzZTYtOWRlMTE2YWY1MzkwXkEyXkFqcGdeQXVyNzI4MDMyMTU@._V1_FMjpg_UX400_.jpg
1000341,https://www.imdb.com/title/tt0077209/?ref_=adv_li_tt,5.8,,,United States,,,,,,
1000342,https://www.imdb.com/title/tt0819889/?ref_=adv_li_tt,,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BM2FhNmNjYmItODYwZC00OWE3LTg4MWYtMzYwZDIzNWZkYTYxXkEyXkFqcGdeQXVyNzI4MDMyMTU@._V1_FMjpg_UX400_.jpg
1000343,https://www.imdb.com/title/tt14570960/?ref_=adv_li_tt,,,1978,United States,Hevnen fra fortiden,,,,,https://m.media-amazon.com/images/M/MV5BMjNkYTk2MTktNzY3MC00MmVlLTgxNjktNGNiZDU3NWRjYzBhXkEyXkFqcGdeQXVyMTIzMjUxMg@@._V1_FMjpg_UX400_.jpg
1000344,https://www.imdb.com/title/tt2099718/?ref_=adv_li_tt,6.1,,1978,United States,,,,,,https://m.media-amazon.com/images/M/MV5BYTA1NDNjYTQtNzdjNy00Y2ZkLWJmMzUtZjEwNmJiODA4YTE5XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_FMjpg_UX400_.jpg
1000345,https://www.imdb.com/title/tt0155447/?ref_=adv_li_tt,6.3,,,United States,,,,,,
1000346,https://www.imdb.com/title/tt3616792/?ref_=adv_li_tt,,,,United States,,20000,,,,
1000347,https://www.imdb.com/title/tt10249594/?ref_=adv_li_tt,,,1978,United States,Priset,,,,,https://m.media-amazon.com/images/M/MV5BMzExNmM1YmEtM2MyNy00ZGIwLTg0ZDctN2Y1ZGZhMjNhYzI1XkEyXkFqcGdeQXVyMTE3MzU1NDU@._V1_FMjpg_UX400_.jpg
1000348,https://www.imdb.com/title/tt11295254/?ref_=adv_li_tt,,,1978,United States,,50000,,,,
1000349,https://www.imdb.com/title/tt0209039/?ref_=adv_li_tt,7.0,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BM2JmMTQ5Y2YtMGMzNi00NjY5LWFhYmMtOTRjNmY2OGVlYzY1XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_FMjpg_UX400_.jpg
1000350,https://www.imdb.com/title/tt0183069/?ref_=adv_li_tt,8.4,,,United States,,,,,,https://m.media-amazon.com/images/M/MV5BNWJlNmZhMDYtZWY2Yi00YjAzLTkwODctYzg0Zjk0MGU1NjA2XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_FMjpg_UX400_.jpg
1000351,https://www.imdb.com/title/tt6155844/?ref_=adv_li_tt,,,1978,United States,,50000,,,,https://m.media-amazon.com/images/M/MV5BOWE0YTI4NGQtNGJkMi00YjkyLWI0MWYtZmQwYTM5MTVlNDNjXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_FMjpg_UX400_.jpg
1000352,https://www.imdb.com/title/tt10965872/?ref_=adv_li_tt,,,1978,United States,Krisi Villmarkens datter,,,,,https://m.media-amazon.com/images/M/MV5BNjUxOTlkMzctYmMzMC00MTZhLTlhZmUtYWUwYjMxNjU0ODkxXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX400_.jpg
1000353,https://www.imdb.com/title/tt0077644/?ref_=adv_li_tt,6.2,,,Cuba,The Worms,,,,,
1000354,https://www.imdb.com/title/tt7621512/?ref_=adv_li_tt,7.0,,1978,United States,,,,,,https://m.media-amazon.com/images/M/MV5BMjNjM2I2OGItY2E1NS00ZTc4LTllNDctNjgyNGQwZTg0NDlkXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_FMjpg_UX400_.jpg
1000355,https://www.imdb.com/title/tt0206759/?ref_=adv_li_tt,,,,United States,,,,,,
1000356,https://www.imdb.com/title/tt15663094/?ref_=adv_li_tt,,,1978,United States,,,,,,
1000357,https://www.imdb.com/title/tt0215867/?ref_=adv_li_tt,,,,United States,,,,,,
1000358,https://www.imdb.com/title/tt0310940/?ref_=adv_li_tt,1.5,,,United States,,,,,,
1000359,https://www.imdb.com/title/tt0162417/?ref_=adv_li_tt,,,,United States,,,,,,
1000360,https://www.imdb.com/title/tt0284046/?ref_=adv_li_tt,,,,United States,,,,,,
1000361,https://www.imdb.com/title/tt0294842/?ref_=adv_li_tt,,,,United States,,,,,,
1000362,https://www.imdb.com/title/tt0243423/?ref_=adv_li_tt,,,"July 8, 1979",United States,,,,,,
1000363,https://www.imdb.com/title/tt0343350/?ref_=adv_li_tt,3.9,,,United States,As Aventuras de Jody Shanan,,,,,
1000364,https://www.imdb.com/title/tt0211220/?ref_=adv_li_tt,,,,United States,,,,,,
1000365,https://www.imdb.com/title/tt0187137/?ref_=adv_li_tt,,,1978 (Hong Kong),Canada,,,,,,
1000366,https://www.imdb.com/title/tt0259042/?ref_=adv_li_tt,,,September 1979 (Italy),United States,,,,,,
1000367,https://www.imdb.com/title/tt10997458/?ref_=adv_li_tt,,,1978,United States,,,,,,https://m.media-amazon.com/images/M/MV5BMWI4YjIyMjItZDI5Yi00NjczLWJhNTgtOWU3YmM0YTZiYWFmXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_FMjpg_UX400_.jpg
1000368,https://www.imdb.com/title/tt0210489/?ref_=adv_li_tt,,,,United States,,,,,,
1000369,https://www.imdb.com/title/tt0288823/?ref_=adv_li_tt,,,,United States,,,,,,
1000370,https://www.imdb.com/title/tt0436502/?ref_=adv_li_tt,6.3,,1978,United States,Bearheart of the Great Northwest,,,,,https://m.media-amazon.com/images/M/MV5BMTExZmUyOTUtNGMwNS00MjMzLTg1ODktZDgzOTI3Njg5MWYxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjcyMDU4NA@@._V1_FMjpg_UX400_.jpg
1000371,https://www.imdb.com/title/tt3960674/?ref_=adv_li_tt,9.2,,"December 27, 1978",United States,,1200,,,,https://m.media-amazon.com/images/M/MV5BY2NjOTczZDQtZjRiYy00MWM5LTkyMTMtNzQ1YzcxYjYxZjA2XkEyXkFqcGdeQXVyNDcyNDQyMw@@._V1_FMjpg_UX400_.jpg
1000372,https://www.imdb.com/title/tt13994888/?ref_=adv_li_tt,,,"December 23, 1978 (Italy)",United States,"Popeye, Brazo de Hierro",,,,,
1000373,https://www.imdb.com/title/tt0077942/?ref_=adv_li_tt,3.1,,"December 22, 1978",United States,Von Augenblick zu Augenblick,8000000,,,10963824,https://m.media-amazon.com/images/M/MV5BZTBmNTRmMmEtNmQyNS00YTZkLWIzOTQtYWQzZTFkYTdmZmM5XkEyXkFqcGdeQXVyMTAxMDQ0ODk@._V1_FMjpg_UX400_.jpg
1000374,https://www.imdb.com/title/tt0077272/?ref_=adv_li_tt,5.9,,"March 2, 1979 (United Kingdom)",United States,Death of Target,,"Dec 25, 1978",354797,5011158,https://m.media-amazon.com/images/M/MV5BYmVhYTRiYTctNTk5OC00NjAxLTgzZDAtYTRiMzM1YTY5YWE3XkEyXkFqcGdeQXVyMjExMDIwNzA@._V1_FMjpg_UX400_.jpg
1000375,https://www.imdb.com/title/tt0081572/?ref_=adv_li_tt,4.2,,"December 22, 1978",United States,Six Thousand Dollar Super-Brother,,,,,https://m.media-amazon.com/images/M/MV5BNWZjNzhlNmQtNjkxMS00MjBlLWFjMTYtMzlkMTRjMGRjZjgyXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_FMjpg_UX400_.jpg
1000376,https://www.imdb.com/title/tt0077745/?ref_=adv_li_tt,7.4,"2,620","December 22, 1978",United States,The Body Snatchers,3500000,"Dec 25, 1978",1298129,24946715,https://m.media-amazon.com/images/M/MV5BMTkzY2Y3ZTMtYTg4Yy00OTNjLTlkNjctMGVlZDMwZWIxMzA0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_FMjpg_UX400_.jpg
1000377,https://www.imdb.com/title/tt0079946/?ref_=adv_li_tt,4.0,,"March 9, 1979",Italy,Star Crash,,,,,https://m.media-amazon.com/images/M/MV5BY2Y5MjY0MDItMDM0Yy00MmQyLWEzMTktNWY4Njc5NGI2N2Y1XkEyXkFqcGdeQXVyMTQ2MjQyNDc@._V1_FMjpg_UX400_.jpg
1000378,https://www.imdb.com/title/tt0077807/?ref_=adv_li_tt,6.2,,"February 28, 1979 (France)",United States,König der Zigeuner,5000000,,,7325177,"https://m.media-amazon.com/images/M/MV5BMDA5YjlmYjktOGVkNy00ZjQ1LTlmMTItYjU0ODhlM2Q2NDFkXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UX67_CR0,0,67,98_AL_.jpg@._V1_FMjpg_UX400_.jpg"
1000379,https://www.imdb.com/title/tt0077289/?ref_=adv_li_tt,6.2,,"December 22, 1978",United States,Neil Simon's California Suite,,,,,https://m.media-amazon.com/images/M/MV5BYmNkMzA1NzgtMjhhMS00MGNiLThiNzktZDA0MTE5ZjZmMWUwXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_FMjpg_UX400_.jpg
1000380,https://www.imdb.com/title/tt0078442/?ref_=adv_li_tt,6.0,,"July 27, 1979 (Portugal)",United States,Solo mit Trompete,,,,494797,https://m.media-amazon.com/images/M/MV5BMTEwODcyNjI5NTFeQTJeQWpwZ15BbWU3MDI0NjI4ODQ@._V1_FMjpg_UX400_.jpg
1000381,https://www.imdb.com/title/tt0077523/?ref_=adv_li_tt,6.3,"4,226","December 20, 1978",United States,The Coming of Philo Beddoe,5000000,"Dec 24, 1978",10272294,85196485,https://m.media-amazon.com/images/M/MV5BMWZkMmE4OTItMzE5MS00YTNhLWIxZTYtODE0ZTYxNDU2ZTVlXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_FMjpg_UX400_.jpg
1000382,https://www.imdb.com/title/tt0078024/?ref_=adv_li_tt,4.6,,"April 12, 1979 (West Germany)",United States,Oliver'ın hikâyesi,,,,,https://m.media-amazon.com/images/M/MV5BZWE2ZWFjMWYtNjIzYy00MzVlLWI1ZDctMDBmMDMyNzUxMDhhXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_FMjpg_UX400_.jpg
1000383,https://www.imdb.com/title/tt0078346/?ref_=adv_li_tt,7.4,486,"December 15, 1978",United States,Superman: The Movie,55000000,"Dec 17, 1978",7465343,300478449,https://m.media-amazon.com/images/M/MV5BMzA0YWMwMTUtMTVhNC00NjRkLWE2ZTgtOWEzNjJhYzNiMTlkXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_FMjpg_UX400_.jpg
1000384,https://www.imdb.com/title/tt0077416/?ref_=adv_li_tt,8.1,870,"February 23, 1979",United States,The Man Who Came to Play,15000000,,,49074379,https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_FMjpg_UX400_.jpg
1000385,https://www.imdb.com/title/tt0077275/?ref_=adv_li_tt,6.5,,"December 8, 1978",United States,Brink's,15500000,,,7909950,https://m.media-amazon.com/images/M/MV5BMWQyZThhYzgtOGI1Yy00YThkLTkzZGEtZmI1NDVlODc1MGMxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_FMjpg_UX400_.jpg
1000386,https://www.imdb.com/title/tt12893906/?ref_=adv_li_tt,,,"December 8, 1978",United States,,,,,,https://m.media-amazon.com/images/M/MV5BOTIzNmYyZjQtMGMxNC00ZWZmLWI1N2EtMjdjYmVkMzE4MDQwXkEyXkFqcGdeQXVyMDk1MzUyNQ@@._V1_FMjpg_UX400_.jpg
1000387,https://www.imdb.com/title/tt6265820/?ref_=adv_li_tt,,,"December 1, 1978",United States,,4000,,,,https://m.media-amazon.com/images/M/MV5BNzFhNjIxZTgtNzA2OS00ZGM0LWE5YmItOGZjNWNjMTdmN2FmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTczMDU2Mjc@._V1_FMjpg_UX400_.jpg
1000388,https://www.imdb.com/title/tt0078284/?ref_=adv_li_tt,4.8,,November 1978,United States,J.D. and the Salt Flat Kid,,,,,https://m.media-amazon.com/images/M/MV5BYTNiOTkwMzAtNjg0NS00NGMzLWFiMWQtZjNkNDk4NWYwZjJlXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_FMjpg_UX400_.jpg
1000389,https://www.imdb.com/title/tt0179219/?ref_=adv_li_tt,5.6,,February 1979,United States,Don't Call Me Boy,,,,,https://m.media-amazon.com/images/M/MV5BNjY3NmZlMTktZjJiOC00ZGU4LTgwYzEtZDFkNWJiMmFjOGI4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1000390,https://www.imdb.com/title/tt0078199/?ref_=adv_li_tt,7.2,,"March 8, 1979 (United Kingdom)",United States,"Iduce godine, u isto vrijeme",,,,19703082,https://m.media-amazon.com/images/M/MV5BNzFmY2ZiZjctYjZiMy00NTI4LWFhNzMtYWFjMGJlMDAwMDYyXkEyXkFqcGdeQXVyMzU4Nzk4MDI@._V1_FMjpg_UX400_.jpg
1000391,https://www.imdb.com/title/tt0077952/?ref_=adv_li_tt,6.5,,"January 4, 1979 (Argentina)",United States,Double Feature,6000000,,,,https://m.media-amazon.com/images/M/MV5BOTJlMDIxN2YtYmU0NS00ZjIxLWFiMjgtNjlkZTQ2Y2I1NDQyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_FMjpg_UX400_.jpg
1000392,https://www.imdb.com/title/tt0078324/?ref_=adv_li_tt,6.6,,1984 (Italy),United States,My Main Man from Stony Island,330000,,,,https://m.media-amazon.com/images/M/MV5BMTM2ODQwMzUzOV5BMl5BanBnXkFtZTcwOTIxNzQ3Nw@@._V1_FMjpg_UX400_.jpg
1000393,https://www.imdb.com/title/tt0172180/?ref_=adv_li_tt,5.9,,"November 17, 1978",United States,Son Oyun,,,,,https://m.media-amazon.com/images/M/MV5BNmFhYzBjMTMtZjlmYS00MzRiLWJmYjQtNTlkNDI3MTA5NmVlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1000394,https://www.imdb.com/title/tt0077869/?ref_=adv_li_tt,6.2,"4,366","November 15, 1978",United States,J.R.R. Tolkien's The Lord of the Rings,4000000,"Nov 19, 1978",626649,30471420,https://m.media-amazon.com/images/M/MV5BOGMyNWJhZmYtNGQxYi00Y2ZjLWJmNjktNTgzZWJjOTg4YjM3L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_FMjpg_UX400_.jpg
1000395,https://www.imdb.com/title/tt0080732/?ref_=adv_li_tt,5.0,,"November 15, 1978",United States,Beşinci Koğuş,,,,,https://m.media-amazon.com/images/M/MV5BMzU5NzU2YmEtZTVmOS00YTdjLTk2OTctMDMwZTFlMjc1NzAzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
1000396,https://www.imdb.com/title/tt0076024/?ref_=adv_li_tt,5.3,,"November 15, 1978",Philippines,The Force,,,,,https://m.media-amazon.com/images/M/MV5BNWM3YTUyMGQtNzgyYy00YzZhLWFkZGQtYTRmOGUxZWEzNWFjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_FMjpg_UX400_.jpg
